,location,name,url,score,description,latitude,longitude
89,Saint Malo,Hôtel de la Gare,https://www.booking.com/hotel/fr/de-la-gare-saint-malo.fr.html, 8.3 ,"Situé à moins de 2,2 km de la plage de Rochebonne et à 2 km du fort du Petit-Bé, l'Hôtel de la Gare propose des chambres à Saint-Malo. ",48.646646,-2.009096
90,Saint Malo,Hôtel La Porte Saint Pierre,https://www.booking.com/hotel/fr/sarl-porte-saint-pierre.fr.html, 8.6 ,"L'hôtel La Porte Saint Pierre est situé à l'intérieur des remparts historiques de la vieille ville de Saint-Malo, à seulement 10 mètres de la plage. ",48.6478531102842,-2.02838569879532
91,Saint Malo,Hotel Ajoncs d'Or,https://www.booking.com/hotel/fr/ajoncsdor.fr.html, 8.6 ,"L'hôtel Ajoncs d'Or se situe au cœur des remparts historiques de la ville fortifiée de Saint-Malo, à 350 mètres du port de plaisance de la ville. Vous bénéficierez gratuitement d'une connexion Wi-Fi. ",48.6473569210597,-2.02519655227661
92,Saint Malo,Les Charmettes,https://www.booking.com/hotel/fr/les-charmettes.fr.html, 8.6 ,"Installé sur le front de mer dans la ville bretonne de Saint-Malo, l'hôtel Les Charmettes bénéficie d'un accès direct à la plage. ",48.6590213922279,-1.99601143598557
93,Rouen,Superbe appartement dans le quartier de la gare,https://www.booking.com/hotel/fr/le-rive-droite-rouen.fr.html, 9.6 ,"Le Superbe appartement dans le quartier de la gare propose un hébergement à Rouen, à 2,3 km de la cathédrale Notre-Dame. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. ",49.4485027016785,1.09623343603516
94,Paris,Grand Hôtel Amelot,https://www.booking.com/hotel/fr/grand-amelot-paris4.fr.html, 8.1 ,"Situé dans le 11ème arrondissement de Paris, à 5 minutes à pied du quartier du Marais et de la Place des Vosges, le Grand Hôtel Amelot propose une réception ouverte 24h/24, une bagagerie et un service...",48.8592568,2.36840849999999
95,Lille,"Holiday Inn Express Lille Centre, an IHG Hotel",https://www.booking.com/hotel/fr/expressbyholidayinnlille.fr.html, 8.2 ,"L'Holiday Inn Express Lille Centre est situé dans le centre de Lille, à 350 mètres du Palais des Beaux Arts et à 9 km du stade Pierre Mauroy. ",50.630759375656,3.05808842182159
96,Lille,Hotel Art Deco Euralille,https://www.booking.com/hotel/fr/hotelsrtdecoromarinlille.fr.html, 8.0 ,"Situé au cœur du quartier des affaires d’Euralille, l’Hotel Art Deco Euralille propose un bar à 1 km de la gare de Lille-Europe, à 20 minutes de la Grand-Place ainsi qu'à 1,7 km du grand palais de...",50.6460215619129,3.07587146759033
97,Lille,Hotel Lille Europe,https://www.booking.com/hotel/fr/lille-europe.fr.html, 8.2 ,"L'Hotel Lille Europe est un établissement 3 étoiles situé au cœur du quartier des affaires international, à seulement 250 mètres de la gare de Lille-Flandres et à 17 minutes de route du stade...",50.6378875627434,3.07268500328064
98,Lille,Moxy Lille City,https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html, 8.8 ,"Situé à Lille, à 700 mètres de la Braderie, l’hôtel Moxy Lille City vous propose des chambres climatisées et un bar. L'établissement possède des chambres familiales et une terrasse. ",50.627831,3.063592
99,Lille,Campanile Lille Euralille,https://www.booking.com/hotel/fr/campanile-lille-euralille-xml.fr.html, 8.2 ,"Le Campanile Lille Euralille vous accueille à 1 km de la gare de Lille-Europe, à 2 km de la Grand-Place et à moins de 300 mètres de l'arrêt de tramway Romarin. ",50.6456982973099,3.07210966944695
100,Lille,Lille City Hotel,https://www.booking.com/hotel/fr/misterbeddelille.fr.html, 7.2 ,"Le Lille City Hotel est un établissement abordable situé dans le centre-ville de Lille, dans une rue piétonne et commerçante, à 260 mètres du Palais des Beaux Arts, à 1,2 km de Lille Grand Palais et à...",50.6335988713576,3.06328117847443
101,Lille,Novotel Suites Lille Europe,https://www.booking.com/hotel/fr/suitehotel-lille-europe.fr.html, 8.2 ,"Installé dans le centre-ville de Lille, l'hôtel 4 étoiles Novotel Suites Lille Europe vous accueille à seulement 600 mètres de la gare de Lille-Flandres, à 11 minutes à pied du Lille Grand Palais et à...",50.6388333698182,3.07668149471283
102,Amiens,"Une Maison en ville, Chambre d'hôtes, Hyper centre d'Amiens",https://www.booking.com/hotel/fr/une-maison-en-ville-amiens.fr.html, 9.3 ,"Doté d’un jardin, d’un salon commun et d’une connexion Wi-Fi gratuite, l’établissement Une Maison En Ville Chambre d’hotes propose des hébergements à Amiens, à 1,7 km des Hortillonnages et à 2,5 km du...",49.889702,2.29843919999996
103,Amiens,le 29,https://www.booking.com/hotel/fr/le-29-amiens.fr.html, 8.7 ,"Situé à Amiens, l'établissement le 29 propose un service de prêt de vélos, une connexion Wi-Fi gratuite et une vue sur la ville. ",49.886252,2.294599
104,Amiens,15ème droite - Tour Perret - Centre-Ville - 4 étoiles,https://www.booking.com/hotel/fr/tour-perret-appartement-4-15eme-etage.fr.html, 9.8 ,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le 15ème droite - Tour Perret - Centre-Ville - 4 étoiles est un hébergement situé à Amiens, à seulement 1,1 km du musée Berny et du...",49.891036,2.306244
105,Amiens,"LE DUPLEX AMIENS, PLEINE VUE CATHEDRALE",https://www.booking.com/hotel/fr/le-duplex-amiens-pleine-vue-cathedrale.fr.html, 8.8 ,"Situé à Amiens, à 1,7 km du Zénith, l'établissement LE DUPLEX AMIENS, PLEINE VUE CATHEDRALE propose un salon commun, une connexion Wi-Fi gratuite, une cuisine commune et un service d'étage. ",49.8953831,2.297772
106,Amiens,"Charmant T2 Hyper-centre, Netflix, Gare",https://www.booking.com/hotel/fr/charmant-t2-hyper-centre-netflix-gare.fr.html, 9.0 ,"Situé à Amiens, à 400 mètres du musée Berny, le Charmant T2 Hyper-centre, Netflix, Gare dispose d'un salon avec une télévision. ",49.890136749241,2.298532013492
107,Saint Malo,Hotel Alba,https://www.booking.com/hotel/fr/alba-saint-malo.fr.html, 7.6 ,"L'hôtel Alba est situé à Saint-Malo, en face de la plage et à côté du port. Il comprend un bar et des chambres avec vue sur la mer et un accès direct à la plage. ",48.6564984237983,-2.00342774391174
108,Saint Malo,Hôtel Cartier,https://www.booking.com/hotel/fr/cartier.fr.html, 7.5 ,"Situé au sein des murs fortifiés de Saint-Malo, l'Hôtel Cartier vous accueille à seulement 280 mètres du port de plaisance ainsi qu'à 500 mètres de la plage et de la Manche. ",48.6500132486203,-2.02483177185059
109,Saint Malo,ibis Saint-Malo Madeleine,https://www.booking.com/hotel/fr/ibis-saint-malo-madeleine.fr.html, 7.9 ,L'hôtel ibis Saint-Malo Madeleine bénéficie d'une grande terrasse dotée du chauffage avec un coin salon couvert. La connexion Wi-Fi et le parking sur place sont gratuits. ,48.6259771626601,-1.99032783508301
110,Saint Malo,L'AccrocheCoeur,https://www.booking.com/hotel/fr/l-39-accrochecoeur.fr.html, 9.3 ,"Situé à Saint-Malo, à moins de 600 mètres de la plage du Sillon et à 300 mètres du ferry Cale de Dinan, l'établissement L'AccrocheCoeur propose un salon commun et une connexion Wi-Fi gratuite dans...",48.648137,-2.027065
111,Saint Malo,Oceania Saint Malo,https://www.booking.com/hotel/fr/oceaniasaintmalo.fr.html, 8.5 ,"Donnant sur la mer, l'Oceania Saint Malo se situe sur la Chaussée du Sillon, en face de la plage du même nom et à 450 mètres du port de plaisance de Saint-Malo. ",48.6517568859008,-2.01843202114105
112,Saint Malo,Ker Annick,https://www.booking.com/hotel/fr/ker-annick.fr.html, 7.9 ,"Situé à Saint-Malo, à moins de 2,1 km de la plage de Rochebonne et à 1,5 km du Palais L'établissement du Grand Large, Ker Annick propose un bar et une connexion Wi-Fi gratuite dans l'ensemble de ses...",48.647138,-2.008805
113,Saint Malo,Hotel De France et Chateaubriand,https://www.booking.com/hotel/fr/de-france-et-chateaubriand.fr.html, 8.0 ,"Situé au cœur de la ville historique de Saint-Malo, l’Hotel De France et Chateaubriand offre une vue imprenable sur la mer et le sillon, à 210 mètres du port de plaisance de Saint-Malo. ",48.6511933999593,-2.02379643917084
114,Paris,Hôtel Aiglon,https://www.booking.com/hotel/fr/aiglon.fr.html, 8.9 ,"Situé au cœur du quartier de Montparnasse, cet hôtel design est à seulement 30 mètres de la station de métro Raspail. Les chambres sont modernes et élégantes avec connexion Wi-Fi gratuite. ",48.8397117744669,2.33017265774834
115,Paris,Hotel de L'Esperance,https://www.booking.com/hotel/fr/de-l-39-esperance.fr.html, 8.6 ,"Situé à 2 minutes à pied de la très animée rue Mouffetard à Paris, l'Hôtel de l'Espérance dispose d'une cour intérieure. ",48.8381576,2.34961550000003
116,Paris,Hotel Petit Lafayette,https://www.booking.com/hotel/fr/holiday-villa-lafayette-paris.fr.html, 8.9 ,"L'Hotel Petit Lafayette est situé au cœur de Paris, entre le boulevard Montmartre et la rue Lafayette, près de la station de métro Cadet. Il vous propose des hébergements modernes. ",48.876066906173,2.34567493200302
117,Paris,Le Pigalle Hotel,https://www.booking.com/hotel/fr/le-pigalle-paris2.fr.html, 8.7 ,"L'établissement Le Pigalle Hôtel est situé dans le 9ème arrondissement de Paris, à seulement 5 minutes à pied du Moulin Rouge. ",48.8816674340781,2.33732789033127
118,Paris,Edouard 6 Montparnasse,https://www.booking.com/hotel/fr/edouardvi.fr.html, 8.4 ,L'Hotel Edouard 6 Montparnasse vous accueille dans le quartier parisien de Montparnasse. ,48.8442675268211,2.3235011100769
119,Lille,Aparthotel Adagio Lille Centre Grand Place,https://www.booking.com/hotel/fr/aparthotel-adagio-lille-centre-grand-place.fr.html, 9.0 ,"Doté d'un salon commun, l'Aparthotel Adagio Lille Centre Grand Place est situé à Lille, dans le Nord-Pas-de-Calais, à 200 mètres du grand magasin Printemps et à 1,1 km du quartier du Vieux-Lille. ",50.635281,3.060162
120,Lille,Hôtel Calm Lille,https://www.booking.com/hotel/fr/calm-lille.fr.html, 8.0 ,"L'Hôtel Calm Lille est situé dans le centre-ville de Lille, à seulement 3 minutes à pied de la gare de Lille Flandres, ainsi qu'à 1 km du centre de conventions Grand Palais et de la salle de spectacle...",50.635287984912,3.06970724907376
121,Lille,Grand Hotel Bellevue - Grand Place,https://www.booking.com/hotel/fr/grandhotelbellevue.fr.html, 8.6 ,"Situé sur la Grand-Place, dans le Vieux-Lille, le Grand Hotel Bellevue - Grand Place occupe un bâtiment à l'architecture flamande. ",50.6365470697534,3.06234240531921
122,Lille,Best Hôtel Lille,https://www.booking.com/hotel/fr/besthotel_lille.fr.html, 7.8 ,"Le Best Hôtel Lille est un hôtel-restaurant situé dans le centre-ville de Lille, à proximité de la station de métro Gambetta, à 300 mètres de la Maison Folie de Wazemmes et à 1 km du musée des...",50.6260395467989,3.05190324783325
123,Lille,OKKO Hotels Lille Centre,https://www.booking.com/hotel/fr/okko-hotels-lille-centre.fr.html, 8.8 ,"Doté d’un bar, d’un restaurant, d’un salon commun et d’une salle de sport, l’OKKO Hotels Lille Centre se trouve à Lille. ",50.634074,3.064229
124,Lille,Hôtel Saint Maurice,https://www.booking.com/hotel/fr/hotelsaintmaurice.fr.html, 7.8 ,"Situé dans une zone piétonne paisible du centre de Lille, à côté de l’église gothique Saint-Maurice, l’hôtel Saint Maurice propose une connexion Wi-Fi gratuite dans l’ensemble des locaux. ",50.6355714458048,3.0678328871727
125,Amiens,Le toit des Fédérés,https://www.booking.com/hotel/fr/le-toit-des-federes.fr.html, 7.8 ,"Situé à Amiens, à seulement 1 km du Zénith, l'établissement Le toit des Fédérés propose un hébergement avec vue sur la ville. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking...",49.8965252,2.2825902
126,Amiens,Amiens LOFT,https://www.booking.com/hotel/fr/amiens-loft.fr.html, 9.5 ,L'Amiens LOFT propose un appartement dans le quartier de Saint-Leu. Il se trouve à 270 mètres du parc Saint-Pierre et offre une vue sur la cathédrale d'Amiens située à 400 mètres. ,49.895825189742,2.30412349104881
127,Amiens,Au Coeur d'Amiens,https://www.booking.com/hotel/fr/maison-au-coeur-de-la-ville-amiens1.fr.html, 9.5 ,"Situé à Amiens, à seulement 3,1 km du Zénith, l'établissement Au Coeur d'Amiens propose un service de prêt de vélos, un jardin et une réception ouverte 24h/24. ",49.8961553,2.30636809999999
128,Amiens,La Samarienne,https://www.booking.com/hotel/fr/la-samarienne.fr.html, 8.3 ,"Offrant une vue sur la ville, l'établissement La Samarienne propose des hébergements avec une terrasse et une bouilloire, à environ 3,6 km du Zénith d'Amiens. ",49.9067533444854,2.30997316819868
129,Amiens,ibis budget Amiens Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-amiens-centre-gare.fr.html, 8.2 ,"L'ibis budget Amiens Centre Gare est situé dans le centre-ville d'Amiens, à 5 minutes à pied de la gare d'Amiens et à 15 minutes à pied de la cathédrale Notre-Dame d'Amiens. ",49.891591,2.313573
130,Amiens,ibis Amiens Centre Cathedrale,https://www.booking.com/hotel/fr/ibis-amiens-centre-cathedrale.fr.html, 7.5 ,"Doté d'un restaurant et d'une connexion Wi-Fi gratuite, l'ibis Amiens Centre Cathédrale est situé dans le centre d'Amiens. Les chambres possèdent une télévision à écran plat et un bureau. ",49.891999,2.29196999999999
131,Amiens,Première Classe Amiens,https://www.booking.com/hotel/fr/premia-re-classe-amiens.fr.html, 6.5 ,Le Première Classe Amiens se situe à 3 km du centre-ville d'Amiens et de sa cathédrale. Cet hôtel propose un jardin et une connexion Wi-Fi gratuite. ,49.9185679308875,2.29331338457996
132,Saint Malo,Hôtel Bristol Union Intra Muros,https://www.booking.com/hotel/fr/bristol-union.fr.html, 8.6 ,"L'Hôtel Bristol Union Intra Muros est situé au cœur de Saint-Malo, dans les remparts de la vieille ville, à 180 mètres du port de plaisance. ",48.6496109985339,-2.02430337667465
133,Saint Malo,Les Chiens du Guet,https://www.booking.com/hotel/fr/les-chiens-du-guet.fr.html, 7.5 ,"L'établissement Les Chiens du Guet est situé au cœur de Saint-Malo, à seulement 50 mètres de la plage et à 550 mètres du port de plaisance. ",48.647932,-2.028651
134,Saint Malo,Résidence Néméa Le Domaine des Mauriers,https://www.booking.com/hotel/fr/le-domaine-des-mauriers.fr.html, 7.5 ,La Résidence Néméa Le Domaine des Mauriers vous propose des hébergements indépendants à 10 minutes de route du centre de Saint-Malo. ,48.6280243690441,-1.97798414912972
135,Saint Malo,La Rotonde,https://www.booking.com/hotel/fr/la-rotonde-st-malo.fr.html, 7.7 ,"L’hôtel La Rotonde est situé dans la station balnéaire de Saint-Malo, à 50 mètres de la plage. ",48.6625132981943,-1.98893576860428
136,Saint Malo,Hotel La Cote d'Emeraude,https://www.booking.com/hotel/fr/la-cote-d-39-emeraude.fr.html, 8.2 ,"Situé à seulement 150 mètres de la plage de Saint-Malo, l'Hôtel La Côte d’Émeraude propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux et un bar sur place. ",48.6560923489056,-2.00239680000004
137,Saint Malo,Chambres d'Hôtes du Manoir du Haut Salmon,https://www.booking.com/hotel/fr/manoir-du-haut-salmon.fr.html, 7.4 ,"Située à seulement 10 minutes en voiture des plages de Saint-Malo et de la Manche, cette maison d'hôtes occupe un manoir rénové du XVIe siècle niché dans un parc de 8 hectares avec un étang. ",48.6332063853044,-1.95942342281342
138,Le Havre,Holiday Inn Express - Le Havre Centre,https://www.booking.com/hotel/fr/campanile-le-havre-centre.fr.html, 8.2 ,"L'établissement Holiday Inn Express Holiday Inn Express - Le Havre Centre Centre est situé au Havre, à 1,4 km de l’église Saint-Michel. ",49.498238,0.128837
139,Paris,Victoria Palace Hotel,https://www.booking.com/hotel/fr/victoria-palace.fr.html, 9.0 ,"Le Victoria Palace Hotel se situe à 250 mètres de la rue du Cherche-Midi datant du XVIIIème siècle, ainsi qu’à 750 mètres de la gare Montparnasse et du grand magasin Le Bon Marché. ",48.8457559953009,2.32444725930691
140,Paris,Hotel West-End,https://www.booking.com/hotel/fr/hotelwestend.fr.html, 8.8 ,"Cet hôtel de caractère de luxe se situe en plein cœur de Paris, près de l’Avenue des Champs-Elysées. Il présente une décoration élégante et un mobilier unique. ",48.867131575579,2.30390824377537
141,Paris,MEININGER Hotel Paris Porte de Vincennes,https://www.booking.com/hotel/fr/meininger-paris-porte-de-vincennes.fr.html, 8.1 ,"Doté d'un bar et d'un salon commun, le MEININGER Hotel Paris Porte de Vincennes est situé à Paris, à 4,3 km de l'opéra Bastille et à 6 km du Centre Pompidou. ",48.844105,2.413063
142,Paris,HotelHome Paris 16,https://www.booking.com/hotel/fr/residencejasmin.fr.html, 8.4 ,"L'HotelHome Paris 16 est situé dans le XVIème arrondissement de Paris, à 1,5 km du Bois de Boulogne. Il propose des appartements climatisés dotés d'une connexion Wi-Fi gratuite. ",48.8505750111716,2.26743221282959
143,Paris,Le Pavillon des Lettres - Small Luxury Hotels of the World,https://www.booking.com/hotel/fr/le-pavillon-des-lettres.fr.html, 9.2 ,"Situé dans le centre de Paris, à 500 mètres des Champs-Élysées, l'hôtel Le Pavillon des Lettres - Small Luxury Hotels of the World présente une décoration rendant hommage à la littérature française et...",48.8713985394511,2.31814473867416
144,Paris,Hotel Eden Montmartre,https://www.booking.com/hotel/fr/hoteledenmontmartre.fr.html, 8.1 ,"L'Eden Hotel se trouve au pied du quartier historique de Montmartre, à 10 minutes de marche de la basilique du Sacré-Cœur et à 100 mètres de la station de métro Jules Joffrin (ligne 12). ",48.8928301823056,2.34284654259682
